server_ip,User_id,Access_page,Date_Time,URL
http://127.0.0.1:8000/,YaramadaAkshara,/view_project/Sports/Sports_5,2021-05-25 22:03:59,http://127.0.0.1:8000/view_project/Sports/Sports_5
http://127.0.0.1:8000/,YaramadaAkshara,/view_project/Art,2021-05-25 22:04:06,http://127.0.0.1:8000/view_project/Art
http://127.0.0.1:8000/,YaramadaAkshara,/view_project/Art/Ocean_1,2021-05-25 22:04:07,http://127.0.0.1:8000/view_project/Art/Ocean_1
http://127.0.0.1:8000/,VedaCharitha,/view_project/Mental_Health,2021-05-25 22:05:22,http://127.0.0.1:8000/view_project/Mental_Health
http://127.0.0.1:8000/,VedaCharitha,/view_project/Mental_Health/MenthaHealth,2021-05-25 22:05:23,http://127.0.0.1:8000/view_project/Mental_Health/MenthaHealth
http://127.0.0.1:8000/,VedaCharitha,/view_project/Technology,2021-05-25 22:05:30,http://127.0.0.1:8000/view_project/Technology
http://127.0.0.1:8000/,VedaCharitha,/view_project/Technology/Technology_5,2021-05-25 22:05:33,http://127.0.0.1:8000/view_project/Technology/Technology_5
http://127.0.0.1:8000/,VedaCharitha,/view_project/Technology/Technology_10,2021-05-25 22:05:36,http://127.0.0.1:8000/view_project/Technology/Technology_10
http://127.0.0.1:8000/,VedaCharitha,/view_project/Technology/Technology_15,2021-05-25 22:05:39,http://127.0.0.1:8000/view_project/Technology/Technology_15
http://127.0.0.1:8000/,VedaCharitha,/view_project/Art,2021-05-25 22:05:47,http://127.0.0.1:8000/view_project/Art
http://127.0.0.1:8000/,VedaCharitha,/view_project/Art/Acrylic_landscape_2,2021-05-25 22:05:50,http://127.0.0.1:8000/view_project/Art/Acrylic_landscape_2
http://127.0.0.1:8000/,VedaCharitha,/view_project/Art/Waterclour_Landscape_2,2021-05-25 22:05:58,http://127.0.0.1:8000/view_project/Art/Waterclour_Landscape_2
http://127.0.0.1:8000/,VedaCharitha,/welcome,2021-05-25 22:41:11,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,GayatriDevi,/,2021-05-25 22:42:14,http://127.0.0.1:8000/
http://127.0.0.1:8000/,GayatriDevi,/welcome,2021-05-25 22:42:40,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health,2021-05-25 22:42:40,http://127.0.0.1:8000/view_project/Mental_Health
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/BeingDifferent,2021-05-25 22:42:41,http://127.0.0.1:8000/view_project/Mental_Health/BeingDifferent
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/Help,2021-05-25 22:42:44,http://127.0.0.1:8000/view_project/Mental_Health/Help
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/MenthaHealthDay,2021-05-25 22:42:47,http://127.0.0.1:8000/view_project/Mental_Health/MenthaHealthDay
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/Talk,2021-05-25 22:42:50,http://127.0.0.1:8000/view_project/Mental_Health/Talk
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/Talk,2021-05-25 22:42:53,http://127.0.0.1:8000/view_project/Mental_Health/Talk
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/Talk,2021-05-25 22:42:56,http://127.0.0.1:8000/view_project/Mental_Health/Talk
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/WorldMenthaHealth,2021-05-25 22:42:58,http://127.0.0.1:8000/view_project/Mental_Health/WorldMenthaHealth
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/WorldMenthaHealth,2021-05-25 22:43:01,http://127.0.0.1:8000/view_project/Mental_Health/WorldMenthaHealth
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/WorldMenthaHealth,2021-05-25 22:43:04,http://127.0.0.1:8000/view_project/Mental_Health/WorldMenthaHealth
http://127.0.0.1:8000/,GayatriDevi,/view_project/Mental_Health/Talk,2021-05-25 22:43:07,http://127.0.0.1:8000/view_project/Mental_Health/Talk
http://127.0.0.1:8000/,GayatriDevi,/view_project/Art,2021-05-25 22:47:34,http://127.0.0.1:8000/view_project/Art
http://127.0.0.1:8000/,GayatriDevi,/view_project/Art/Ocean_1,2021-05-25 22:47:35,http://127.0.0.1:8000/view_project/Art/Ocean_1
http://127.0.0.1:8000/,Syam,/,2021-05-25 22:48:48,http://127.0.0.1:8000/
http://127.0.0.1:8000/,Syam,/welcome,2021-05-25 22:49:13,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:49:22,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/StayHome,2021-05-25 22:49:23,http://127.0.0.1:8000/view_project/Covid_Resources/StayHome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/CommunityResources,2021-05-25 22:49:26,http://127.0.0.1:8000/view_project/Covid_Resources/CommunityResources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/StayHome,2021-05-25 22:49:29,http://127.0.0.1:8000/view_project/Covid_Resources/StayHome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/CommunityResources,2021-05-25 22:49:33,http://127.0.0.1:8000/view_project/Covid_Resources/CommunityResources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/StayHome,2021-05-25 22:49:37,http://127.0.0.1:8000/view_project/Covid_Resources/StayHome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/CommunityResources,2021-05-25 22:49:42,http://127.0.0.1:8000/view_project/Covid_Resources/CommunityResources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/CommunityResources,2021-05-25 22:49:46,http://127.0.0.1:8000/view_project/Covid_Resources/CommunityResources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/StayHome,2021-05-25 22:49:49,http://127.0.0.1:8000/view_project/Covid_Resources/StayHome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/Sanitation,2021-05-25 22:49:54,http://127.0.0.1:8000/view_project/Covid_Resources/Sanitation
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/CommunityResources,2021-05-25 22:49:57,http://127.0.0.1:8000/view_project/Covid_Resources/CommunityResources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/Safety_Measures,2021-05-25 22:50:00,http://127.0.0.1:8000/view_project/Covid_Resources/Safety_Measures
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/Safety_Measures,2021-05-25 22:50:03,http://127.0.0.1:8000/view_project/Covid_Resources/Safety_Measures
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources/StayHome,2021-05-25 22:50:40,http://127.0.0.1:8000/view_project/Covid_Resources/StayHome
http://127.0.0.1:8000/,Syam,/welcome,2021-05-25 22:50:44,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:50:48,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:50:51,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:50:57,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:50:59,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:51:01,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:51:03,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:51:05,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/view_project/News,2021-05-25 22:51:07,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,Syam,/welcome,2021-05-25 22:51:14,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:14,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:18,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:20,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:22,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:23,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Syam,/view_project/Covid_Resources,2021-05-25 22:51:25,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,Rushi,/view_project/Art/Florals,2021-05-25 23:14:50,http://127.0.0.1:8000/view_project/Art/Florals
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:14:52,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:14:55,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:14:58,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:00,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:03,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:06,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:09,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:12,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Giraffe,2021-05-25 23:15:14,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,Rushi,/view_project/Art/Cherry_Blossoms,2021-05-25 23:15:17,http://127.0.0.1:8000/view_project/Art/Cherry_Blossoms
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/Art,2021-05-25 23:05:51,http://127.0.0.1:8000/view_project/Art
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/Art/Cherry_Blossoms,2021-05-25 23:05:52,http://127.0.0.1:8000/view_project/Art/Cherry_Blossoms
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/Art/Daisey,2021-05-25 23:05:54,http://127.0.0.1:8000/view_project/Art/Daisey
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/Art/Giraffe,2021-05-25 23:05:56,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,YaramadaPrabhakar,/welcome,2021-05-25 23:05:58,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,YaramadaPrabhakar,/welcome,2021-05-25 23:06:01,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/News,2021-05-25 23:06:01,http://127.0.0.1:8000/view_project/News
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/News/News_1,2021-05-25 23:06:02,http://127.0.0.1:8000/view_project/News/News_1
http://127.0.0.1:8000/,YaramadaPrabhakar,/view_project/News/News_1,2021-05-25 23:06:04,http://127.0.0.1:8000/view_project/News/News_1
http://127.0.0.1:8000/,Sujatha,/,2021-05-25 23:32:37,http://127.0.0.1:8000/
http://127.0.0.1:8000/,Sujatha,/welcome,2021-05-25 23:32:53,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,Sujatha,/welcome,2021-05-25 23:33:00,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema,2021-05-25 23:33:00,http://127.0.0.1:8000/view_project/Cinema
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Madhuri_Dixit,2021-05-25 23:33:02,http://127.0.0.1:8000/view_project/Cinema/Madhuri_Dixit
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Alia_Bhatt,2021-05-25 23:33:05,http://127.0.0.1:8000/view_project/Cinema/Alia_Bhatt
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Virat_Anushka,2021-05-25 23:33:08,http://127.0.0.1:8000/view_project/Cinema/Virat_Anushka
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Tabu,2021-05-25 23:33:11,http://127.0.0.1:8000/view_project/Cinema/Tabu
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Deepika,2021-05-25 23:33:16,http://127.0.0.1:8000/view_project/Cinema/Deepika
http://127.0.0.1:8000/,Sujatha,/view_project/Cinema/Disha,2021-05-25 23:33:19,http://127.0.0.1:8000/view_project/Cinema/Disha
http://127.0.0.1:8000/,Sujatha,/welcome,2021-05-25 23:33:23,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,ramana,/view_project/Education/Education_3,2021-05-25 23:36:22,http://127.0.0.1:8000/view_project/Education/Education_3
http://127.0.0.1:8000/,ramana,/welcome,2021-05-25 23:36:25,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,ramana,/welcome,2021-05-25 23:36:30,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,ramana,/view_project/Covid_Resources,2021-05-25 23:36:31,http://127.0.0.1:8000/view_project/Covid_Resources
http://127.0.0.1:8000/,ramana,/view_project/Covid_Resources/Covid_Resources,2021-05-25 23:36:33,http://127.0.0.1:8000/view_project/Covid_Resources/Covid_Resources
http://127.0.0.1:8000/,ramana,/welcome,2021-05-25 23:36:38,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,ramana,/,2021-05-25 23:36:51,http://127.0.0.1:8000/
http://127.0.0.1:8000/,akhila,/,2021-05-25 23:37:23,http://127.0.0.1:8000/
http://127.0.0.1:8000/,akhila,/welcome,2021-05-25 23:37:52,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,akhila,/welcome,2021-05-25 23:37:56,http://127.0.0.1:8000/welcome
http://127.0.0.1:8000/,akhila,/view_project/Art,2021-05-25 23:37:56,http://127.0.0.1:8000/view_project/Art
http://127.0.0.1:8000/,akhila,/view_project/Art/Giraffe,2021-05-25 23:37:57,http://127.0.0.1:8000/view_project/Art/Giraffe
http://127.0.0.1:8000/,akhila,/view_project/Art/Lemons,2021-05-25 23:38:00,http://127.0.0.1:8000/view_project/Art/Lemons
http://127.0.0.1:8000/,akhila,/view_project/Art/Daisey,2021-05-25 23:38:05,http://127.0.0.1:8000/view_project/Art/Daisey
http://127.0.0.1:8000/,akhila,/view_project/Art/Acrylic_Woman,2021-05-25 23:38:17,http://127.0.0.1:8000/view_project/Art/Acrylic_Woman
http://127.0.0.1:8000/,akhila,/view_project/Art/Watercolour_Landscape_Blue,2021-05-25 23:38:20,http://127.0.0.1:8000/view_project/Art/Watercolour_Landscape_Blue
http://127.0.0.1:8000/,akhila,/view_project/Art/Daisey,2021-05-25 23:38:24,http://127.0.0.1:8000/view_project/Art/Daisey
